name,page,text
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,99,"Verslag woordvoerdersoverleg 23 april 2020 nr. 15

MR 9 april 2020
-__MR vangt aan om 10.00 uur. Bij uitloop zal beveiliging AZ het tourniquet vanuit de loge

bedienen. Verzoek aan woordvoerders om niet direct achter de bewindspersoon het
tourniquet in te lopen, dan blokkeert het tourniquet. Wacht even tot de bewindspersoon
uit het tourniquet is. Het touwtje zal hetzelfde zijn als afgelopen 2 weken, geen sprietje en 2
tot maximaal 3 bewindspersonen langs het touwtje.

-__ Aansluitend aan de persconferentie MP zullen LNV en EZK een aparte mediabijeenkomst
hebben over resp. stikstof en Urgenda.

MR 1 mei 2020
Volgende week is er op vrijdag 1 mei een (korte) ministerraad en op donderdag 30 april ook een
WVO.

Corona
Vanaf nu zal er een maal per week op woensdag een MCCB zijn.

WOB-verzoeken

Zoals eerder gemeld worden alle WOB-verzoeken betreffende corona voorlopig aangehouden. In
het debat gisteren heeft vice MP De Jonge dit toegelicht. Een motie daarover (Kooten-Arissen) is
aangehouden.

"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,100,"Verslag woordvoerdersoverleg 30 april 2020 nr. 16
WOB-verzoeken

- _ Bij Corona-gerelateerde WOB verzoeken wordt tot 1 juni binnen het departement bekeken
wie dat moet oppakken. Is dat een ambtenaar die nu druk bezig is met Coronacrisis dan ligt
het voor de hand om dit verzoek niet ter hand te nemen. In overleg met de indiener wordt
dan gevraagd in te stemmen met aanhouden van het verzoek. De WOB coördinatoren
hebben verder uitgebreid interdepartementaal contact met elkaar hierover. Corona is geen
reden om WOB-verzoeken niet in behandeling te nemen. Verzoeken kunnen in behandeling
worden genomen. Indien een departement anders beslist, is dat een eigen afweging.

- Het WOB-verzoek van Eenvandaag over verkeersovertredingen van chauffeurs
bewindspersonen is door enkele ministeries uitgedaan. BZK gaat na wanneer de overige
antwoorden centraal uitgaan.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,101,"Verslag woordvoerdersoverleg 7 mei 2020 nr. 17

Mededelingen

-__J&V: vanwege Î0-2e wordt Î0-2e vanaf medio mei voor een periode van
circa 5 maanden vervangen door ÎÙ-2e

- _per:102e is voor een periode van 6 maanden gedetacheerd bij DEF vanuit de pool.

-_ OCW: vanwege 10-26 wordt 10-2e vanaf medio juni vervangen door
10.2e

Corona

- 102e en 10-2e melden dat de afstemming van werkbezoeken en

mediaoptredens van bewindspersonen via het NKC blijft lopen, maar wel in ontspannener vorm.

De verwachting is dat het waarschijnlijk in juni weer via de communicatiekalender in het WVO
gaat.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,102,"Verslag woordvoerdersoverleg 14 mei 2020, nr. 18

Mededelingen

- 102e is bij VWS toegetreden tot het MT en vertrekt daarmee uit het
woordvoerdersteam van staatssecretaris Blokhuis. Tot het einde van deze
kabinetsperiode neemt 10-2e haar rol over.

- Vanaf volgende week start de Tweede Kamer weer volgens regulier programma.
Dat betekent dat er ook een vragenuurtje zal zijn op dinsdag. Ook het
coalitieoverleg komt vanaf maandag weer fysiek bijeen op VWS. 102® geeft aan
dat dat betekent dat AZ voor in- en uitloop mogelijk spreeklijnen gaat uitvragen.

- Vanwege Hemelvaart vindt de MCCb op dinsdag plaats en de MR op woensdag
gevolgd door een Kamerdebat Corona.

- _20 mei is verantwoordingsdag. FIN stuurt (concept) persbericht rond naar de
betrokken woordvoerders.

WOB-verzoeken / persvragen

BZK coördineert voor zes departementen, te weten SZW, JenV, OCW, LNV, EZK en FIN,
de persvraag over verkeersovertredingen met dienstauto's. Beantwoording loopt twee
weken vertraging op. BZK neemt hierover contact op met 1Vandaag.
EZK meldt mbt het WOB-verzoek Shell dat het eerste verzoek zich in de bezwaarfase
bevindt en dat er voor het tweede WOB-verzoek over de afhandeling van het WOB-
verzoek uitstel is verleend tot 1 juli.
In het overleg van WOB-coördinatoren is de optie besproken dat BZK namens alle
aangeschreven ministeries reageert op de brief waarin VVOJ en NVJ ageren tegen het
niet in behandeling nemen van Wob-verzoeken over corona. Daarbij zal worden
verwezen naar beantwoording Kamervragen waarin is aangegeven dat verzoeken
m.b.t. corona vanaf 1 juni a.s. in behandeling worden genomen. Of BZK
daadwerkelijk heeft gereageerd richting VVOJ en NVJ is onduidelijk. 10-2e Jo

gaat na.

Vacature
Vacature persvoorlichter bij OCW (schaal 11)
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,103,"Verslag woordvoerdersoverleg 19 mei 2020, nr. 19

Mededelingen

-__MR start morgen om 09.00 uur. Na persco van MP volgt gezamenlijke persco van
EZK/FIN/SZW over tweede economische steunpakket. Om 15.30 uur start het corona-debat
in de Kamer.

- 10,2e roept alle woordvoerders op om gang van zaken rond het touwtje bij de uitloop van
de MR te bespreken met de bewindspersonen. De afgelopen weken stonden er teveel
mensen bij het touwtje of te wachten in de hal van BH19. De afspraak is dat maximaal drie
bewindspersonen gelijktijdig de pers te woord staan.

WOB-verzoeken / persvragen

Alle departementen hebben persvraag ontvangen van Î02e / AD met
betrekking tot een publicatie met een analyse over Kamervragen in 2019. AZ
coördineert de beantwoording van deze vraag en neemt contact op met AD met de
vraag of beantwoording met 1 week kan worden uitgesteld tot vrijdag 29 mei. Alle
departementen leveren uiterlijk dinsdag 26 mei om 17 uur antwoorden op de vier
vragen aan bij AZ (Î0-2e minaz.nl). AZ maakt een tabel van de antwoorden
op vraag 1, formuleert een generiek antwoord op vraag 2 en voegt de antwoorden op
vraag 3 en 4 per departement toe als toelichting op de tabel. Concept beantwoording
ligt voor in het wvo van 28 mei, definitieve beantwoording aan AD op 29 mei.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,104,"Verslag woordvoerdersoverleg 28 mei 2020, nr. 20

Mededelingen

AZ: Vanaf volgende week start weer de reguliere uitvraag ten behoeve van de wekelijkse
communicatiekalender.

Persvragen

Er is in het WVO brede waardering voor de gecoördineerde concept-beantwoording op het
verzoek van Algemeen Dagblad over schriftelijke Kamervragen. Uit het oogpunt van uniformiteit
wordt in de tabel iets aangepast (alleen ‘sets’). Financiën zegt toe de ontbrekende informatie
vandaag aan te leveren.

Verder wordt (n.a.v. vraag Defensie) nagegaan of in de tabel alleen de vragen van individuele
Kamerleden zijn opgenomen of ook de sets feitelijke vragen die in Commissieverband worden
gesteld. Defensie ziet deze het liefst opgeteld bij de aantallen individuele Kamervragen.
Departementen zullen vandaag antwoorden op deze vraag (per mail aan Î0-2e

Vervolgens zal in de loop van vrijdagochtend de gezamenlijke beantwoording worden verzonden.
Diverse departementen hebben een verzoek van BNR-journalisten Î0-2e (in
hun hoedanigheid van Nieuwspoort rapporteur corona) gekregen voor een interview. Dit verzoek
komt in een volgende vergadering terug.

WOB-verzoeken

J&V heeft een WOB-verzoek van een advocaat naar de interview-voorbereiding van de minister
gekregen. Verzoek is om ervaringen van andere departementen met dit type WOB-verzoeken te
delen (met 10-2e

Tweede Kamer

Vanwege de coronarichtlijnen worden woordvoerders niet toegelaten tijdens debatten in de
commissiezalen, maar doorverwezen naar de ambtenarenkamer. 10-28 gaat dit na en komt daar
in de volgende bijeenkomst op terug.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,105,"Verslag woordvoerdersoverleg 4 juni 2020, nr. 21

Mededelingen

OCW meldt een vacature voor een woordvoerder (schaal 12).

Persvragen

Afgelopen vrijdag is de beantwoording uitgegaan n.a.v. het verzoek van Algemeen Dagblad over
schriftelijke Kamervragen. Er is nog geen publicatie geweest.

Diverse departementen hebben een verzoek van BNR-journalisten Î0-2e (in
hun hoedanigheid van Nieuwspoort rapporteur corona) gekregen voor een interview. Elk
ministerie maakt een eigen afweging hoe met dit verzoek wordt omgegaan.

WOB-verzoeken

J&V heeft een WOB-verzoek van een advocaat naar de interview-voorbereiding van de minister
gekregen. Herhaald verzoek om ervaringen van andere departementen met dit type WOB-
verzoeken te delen (met 10:26 Daarnaast zal J&V het verzoek ook
interdepartementaal delen met de WOB-coördinatoren.

VWS meldt dat per 1 juni is begonnen met de behandeling van alle binnengekomen corona-
gerelateerde WOB-verzoeken. Mogelijk hebben ook diverse andere departementen deze
verzoeken ontvangen. J&V kondigt aan dat via NKC een inventarisatie wordt gemaakt.

Tweede Kamer

10.2e meldt — n.a.v. de vraag vorige week — dat er geen vaste voorschriften vanuit de

Kamer zijn over de toelating van woordvoerders bij debatten in de commissiezalen. Een en ander
is afhankelijk van de omvang van de ambtelijke ondersteuning, Advies is om naar bevind van
zaken te handelen.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,106,"Verslag woordvoerdersoverleg 11 juni 2020, nr. 22

Mededelingen
- AZ heeft vraag van AD magazine ontvangen voor medewerking van een bewindspersoon aan

een gesprek over de vader/ moeder lijn. Het is aan ieder departement afzonderlijk of zij daar
aan mee willen werken. Toelichting in de bijlage.

-_NL correspondenten in Brussel laten via de PV weten niet blij te zijn met het gemis van een
“fysiek touwtje’ nu vergaderingen digitaal plaatsvinden. Oproep om hierover contact op te
nemen met 10:2e van de PV om mogelijke oplossing te vinden.

Persvragen
-__ AD heeft inmiddels gepubliceerd nav persvraag over aantal Kamervragen in 2019.

WOB-verzoeken

-__BZ meldt dat er een aantal WOB-verzoeken zijn ontvangen van Î0-2e / Follow the
Money. Deze WOB-verzoeken zijn ook bij AZ binnen gekomen met verzoek om doorgeleiding
naar de verschillende departementen. Het gaat om de volgende onderwerpen:

Europese arbeidsregelgeving

Europese arbeidsregelgeving/deeleconomie

farmaceutisch beleid

Shell/Klimaat

Vliegvouchers

o Toelaten arbeidsmigranten

- Een aantal departementen geeft aan deze WOB verzoeken te herkennen, bij een aantal zijn zij
nog niet bekend. In overleg met de WOB-coördinatoren zal worden bepaald hoe met dit verzoek
om te gaan. Daarna komt het terug in het WVO.

- BZK meldt dat WOB-verzoek over verkeersboetes chauffeurs uit is en tot enkele publicaties heeft
geleid.

ooooo
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,107,"Verslag woordvoerdersoverleg 18 juni 2020, nr. 23

Mededelingen
- geen

WOB-verzoeken / persvragen

-__ FIN heeft WOB-verzoek ontvangen van NOS mbt openbaarmaking agenda bewindslieden en
topambtenaren van 1 januari 2020 tot heden. WOB-verzoek is ook aan VWS, SZW en EZK
gestuurd. FIN stemt beantwoording graag onderling af.

Overig

-__ FIN vraagt nogmaals aandacht voor feit dat woordvoerders geen en journalisten wel toegang
hebben tot AO’s. Dit leidt tot onwerkbare situatie. RVD (16-28 kaart dit aan bij presidium van
de Kamer.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,108,"Verslag woordvoerdersoverleg 2 juli 2020, nr. 24

Mededelingen

geen

WOB-verzoeken / persvragen

Corona

Overig

VWS, FIN, I&W en mogelijk ook SZW hebben WOB-verzoek ontvangen over openbare
agenda’s bewindslieden en topambtenaren. Afstemming over beantwoording heeft nog niet
plaatsgevonden. Verzoek aan allen die dit WOB-verzoek hebben ontvangen om dit via de
WVO-lijst kenbaar te maken voor volgend WVO. BZK stuurt uiterlijk woensdag de richtlijn
rond die destijds is opgesteld over welke agenda items wel/niet openbaar moeten worden
gemaakt. Op basis van deze richtlijn maken we volgende week een afspraak hoe tot
beantwoording van dit WOB-verzoek te komen.

Communicatie over Covid-19 wordt vanaf deze week gecoördineerd door de nieuwe directie
communicatie Covid-19 bij J&V. Woordvoering gebeurt echter door de verschillende
departementen op basis van een afgestemde lijst met onderwerpen (zie bijgaand). Deze lijst
is behulpzaam, maar er zijn ook veel vragen van journalisten die betrekking hebben op het
werkterrein van meerdere departementen. We spreken met elkaar af dat we journalisten
niet zomaar naar een ander departement verwijzen, maar eerst contact opnemen met de
collega’s van het andere departement om af te stemmen. Mogelijk wordt snel alsnog een
(coördinerend) woordvoerder aan de directie communicatie Covid-19 toegevoegd. Die
persoon zou dan idealiter ook moeten aanschuiven bij het WVO.

In VoRa is uitvraag gedaan naar contactpersonen voor Prinsjesdag.

AZ zoekt uit hoe om te gaan met het verbod op aanwezigheid van woordvoerders in de
Kamer na het reces.

Voor de VoRA-klankbordgroep ‘emoties en gedrag’ wordt nog gezocht naar een
woordvoerder en een speechschrijver die aan deze klankbordgroep wil deelnemen. OC&W
en J&V hebben reeds namen aangeleverd. Het gaat om deelname aan 2 of 3 (online)
bijeenkomsten. Namen graag naar j®: sturen.

Integriteitsrapporten: BZK onderzoekt of coördinatie over jaarlijkse verzending van de
integriteitsrapporten mogelijk is. Verantwoordingdag ligt voor de hand.

Vacature

Met het vertrek van Î0:2e bij I&W is een vacature ontstaan voor een woordvoerder
op schaal 13.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,109,"Verslag woordvoerdersoverleg 9 juli 2020, nr. 25

Mededelingen

10.2e volgt 10-2e op als coördinerend woordvoerder voor de
staatssecretaris van SZW. 12e _ start in augustus als hoofd communicatie bij het
Rijksvastgoedbedrijf.

WOB-verzoeken / persvragen
- __ VWS, FIN, I&W en SZW coördineren gezamenlijk het bij hen ontvangen WOB-verzoek over de

openbare agenda's. We spreken af dat de reactie voor verzending (medio augustus) in het
WVO wordt besproken aangezien beantwoording ook gevolgen kan hebben voor andere
departementen.

Corona
- Gedurende het reces vindt dagelijks overleg plaats op ambtelijk niveau over de stand van
zaken. De meest betrokken bewindslieden worden wekelijks bijgepraat.

Overig
- We spreken af na volgende week geen openbare agenda meer te publiceren. Vrijdag 14
augustus vindt de eerste MR weer plaats. Daarna starten we de openbare agenda weer op.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,110,"Verslag woordvoerdersoverleg 13 augustus 2020, nr. 26

Mededelingen
-_J&V meldt een vacature (ivm naderend pensioen 10:2e voor een

woordvoerder/communicatieadviseur wetgeving (schaal 12).

-__1&W meldt dat Zembla rechtstreeks contact opneemt met beleidsambtenaren tbv een
vervolguitzending over granuliet. De directie communicatie zal contact opnemen met Zembla
over deze werkwijze. De uitkomst van dit contact zal met het WVO worden gedeeld.

WOB-verzoeken

-__Het WOB-verzoek over de openbare agenda's van bewindspersonen en topambtenaren wordt
komende week besproken met de departementale juristen. Daarna zal het aan de orde komen in
achtereenvolgens de VoRa en het SGO. Het WVO zal worden geïnformeerd over de uitkomsten.

Heisessie

-__ Komende dinsdag is de jaarlijkse informele bijeenkomst van kabinetsleden. Ter voorbereiding
wordt door de RVD een media- en opiniebeeld opgesteld. Dit wordt maandag toegezonden aan
de bewindspersonen en aan de directeuren communicatie.

-__ Tijdens de bijeenkomst is ook een mediamoment voorzien. De persaankondiging zal naar
verwachting maandag uitgaan. Vanwege de RIVM-voorschriften zal het mediamoment een
beperktere vorm hebben. Afhankelijk van het aantal aanmeldingen van media zal mogelijk een
pool worden ingericht. De lijst van media die aanwezig is, wordt door de RVD gedeeld met de
departementale woordvoerders. Net als in voorgaande jaren zijn er geen woordvoerders bij het
mediamoment.

Begrotingscyclus

-__ Komende woensdag starten de begrotingsraden. Net als in voorgaande jaren zal aan het einde
van elke bijeenkomst via sms een halbericht uitgaan. Media kunnen in de hal van Binnenhof 19
dan vragen stellen aan vertrekkende bewindspersonen. Overigens maken media in toenemende
mate gebruik van de mogelijkheid om ook al bij inloop vragen te stellen.

-__In de aanloop naar Prinsjesdag geeft MP nog wel zijn wekelijkse persconferentie op vrijdag, maar
de radio- en tv-gesprekken met de NOS komen te vervallen.
"
Bij-Bijlagen+bij+Wob-verzoek+over+woordvoerdersoverleg,111,"Verslag woordvoerdersoverleg 20 augustus 2020, nr. 27

Mededelingen

VWS meldt dat 10-2e het woordvoerdersteam van minister De Jonge per 1
september komt versterken.

10.2e is sinds deze week gestart als woordvoerder Covid-19 voor de projectdirectie
Covid-19 bij J&V. Hij gaat wekelijks deelnemen aan het wvo.

Oproep aan alle woordvoerders om eventuele (talkshow)optredens van bewindslieden omtrent
corona te delen via de whats app groep.

WOB-verzoeken / persvragen

10.2e coördineert persvraag Nieuwsuur die aan alle departementen is gesteld.

Onderzoeksjournalist 10-2e verzoekt om een overzicht van documenten en/of
informatie met betrekking tot het coronavirus die in het afgelopen jaar tot staatsgeheim
zijn verklaard dan wel als vertrouwelijk gerubriceerd. 102 heeft al gesproken met de
desbetreffende journalist.
"
